STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,ENERGY_SOURCE,Energy source,GRID_CONN,Grid connection status,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,RENTOT,Renewable (total),_T,Total,2020,,2.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,RENTOT,Renewable (total),_T,Total,2021,,2.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,RENTOT,Renewable (total),_T,Total,2022,,2.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,MH,Marshall Islands,RENTOT,Renewable (total),_T,Total,2023,,2.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2000,,185.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2001,,185.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2002,,185.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2003,,185.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2004,,185.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2005,,185.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2006,,185.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2007,,185.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2008,,185.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2009,,306.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2010,,305.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2011,,396.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2012,,396.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2013,,407.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2014,,466.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2015,,487.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2016,,487.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2017,,448.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2018,,505.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2019,,634.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2020,,768.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2021,,768.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2022,,833.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,GAS,Natural Gas,ON,On-grid,2023,,654,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2001,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2002,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2003,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2004,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2005,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2006,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2007,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2008,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2009,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2010,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2011,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2012,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2013,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2014,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2015,,1.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2016,,1.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2017,,1.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2018,,1.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2019,,3.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2020,,4.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2021,,4.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2022,,5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,SOLPV,Solar Photovoltaic,OFF,Off-grid,2023,,5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2000,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2001,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2002,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2003,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2004,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2005,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2006,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2007,,0,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2008,,0.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2009,,0.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2010,,0.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2011,,0.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2012,,0.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2013,,1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2014,,1.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2015,,1.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2016,,3.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2017,,3.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2018,,3.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2019,,3.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2020,,3.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2021,,5.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2022,,5.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PW,Palau,SOLPV,Solar Photovoltaic,_T,Total,2023,,28.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2000,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2001,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2002,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2003,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2004,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2005,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2006,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2007,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2008,,0.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2009,,0.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2010,,0.3,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2011,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2012,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2013,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2014,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2015,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2016,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2017,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2018,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2019,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2020,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2021,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2022,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PF,French Polynesia,WNDON,Onshore Wind Energy,_T,Total,2023,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,BIOGAS,Biogas,_T,Total,2012,,11.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,BIOGAS,Biogas,_T,Total,2013,,24.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,BIOGAS,Biogas,_T,Total,2014,,24.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,BIOGAS,Biogas,_T,Total,2015,,26.4,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,BIOGAS,Biogas,_T,Total,2016,,27.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,BIOGAS,Biogas,_T,Total,2017,,28.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,BIOGAS,Biogas,_T,Total,2018,,29.7,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,BIOGAS,Biogas,_T,Total,2019,,26.8,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,BIOGAS,Biogas,_T,Total,2020,,26.9,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,BIOGAS,Biogas,_T,Total,2021,,28,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,BIOGAS,Biogas,_T,Total,2022,,28,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,PG,Papua New Guinea,BIOGAS,Biogas,_T,Total,2023,,28,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2009,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2010,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2011,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2012,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2013,,0.1,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2014,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2015,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2016,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2017,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2018,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2019,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2020,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2021,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2022,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,NU,Niue,RENTOT,Renewable (total),_T,Total,2023,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,BIOSLD,Solid Biofuels,_T,Total,2006,,0.5,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,BIOSLD,Solid Biofuels,_T,Total,2007,,1.6,,,,GWH,Gigawatt-hour,,,,,N,National,,
DATAFLOW,SPC:DF_POWER_GEN(1.0),Power generation,I,A,Annual,SB,Solomon Islands,BIOSLD,Solid Biofuels,_T,Total,2008,,2.2,,,,GWH,Gigawatt-hour,,,,,N,National,,
